Frame_Number,Timestamp,FPS,Emotion,Attention,Posture,Movement,EAR,Left_EAR,Right_EAR,EAR_Threshold,Eye_State,Blink_Count,Horizontal_Angle,Vertical_Angle,Distance_From_Center,Head_Movement,Torso_Movement,Left_Arm_Movement,Right_Arm_Movement,Fatigue_Level,Drowsiness_Score,Angry_Score,Disgust_Score,Fear_Score,Happy_Score,Sad_Score,Surprise_Score,Neutral_Score,F0_Mean,Intensity,Jitter,Shimmer,Spectral_Centroid,Spectral_Rolloff,Zero_Crossing_Rate,Spectral_Bandwidth,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Processing_Time
1699,2025-04-20 04:18:51.015,28.4,fear,Focused,Partially Visible,Moderate,0.2891,0.2934,0.2849,0.3066,Closed,0,111.75,12.26,0.0000,0.000176,0.002077,0.057707,0.001089,Severe,0.0333,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
1700,2025-04-20 04:18:51.046,28.7,fear,Focused,Partially Visible,Moderate (Fidgeting),0.2985,0.3040,0.2930,0.3078,Closed,0,112.37,12.39,0.0000,0.003184,0.005852,0.006097,0.000481,Severe,0.0367,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
1701,2025-04-20 04:18:51.076,28.7,fear,Focused,Partially Visible,Moderate (Fidgeting),0.3031,0.3092,0.2971,0.3078,Closed,0,111.95,12.26,0.0000,0.003368,0.004179,0.005438,0.000380,Severe,0.0400,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241
1702,2025-04-20 04:18:51.109,28.7,fear,Focused,Partially Visible,Moderate (Fidgeting),0.3156,0.3226,0.3086,0.3078,Closed,0,111.73,12.06,0.0000,0.020363,0.022042,0.004949,0.012257,Severe,0.0433,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0250
1703,2025-04-20 04:18:51.139,28.6,fear,Focused,Partially Visible,Moderate (Fidgeting),0.3242,0.3310,0.3174,0.3078,Closed,0,111.39,12.04,0.0000,0.005277,0.000632,0.001657,0.002532,Severe,0.0467,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235
1704,2025-04-20 04:18:51.173,28.6,fear,Focused,Partially Visible,Moderate (Fidgeting),0.3275,0.3359,0.3191,0.3078,Open,1,111.36,11.92,0.0000,0.005171,0.002498,0.001236,0.001542,Moderate,0.0500,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0251
1705,2025-04-20 04:18:51.207,28.6,fear,Focused,Partially Visible,Low (Fidgeting),0.3230,0.3304,0.3155,0.3078,Open,1,110.82,11.60,0.0000,0.007203,0.010854,0.001618,0.002772,Moderate,0.0533,0.0872,0.0012,0.6677,0.0004,0.1800,0.0004,0.0632,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0283
1706,2025-04-20 04:18:51.249,28.6,fear,Focused,Partially Visible,Low (Fidgeting),0.3237,0.3306,0.3169,0.3078,Open,1,110.89,11.59,0.0000,0.005419,0.006897,0.003144,0.001041,Moderate,0.0567,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241
1707,2025-04-20 04:18:51.278,29.0,fear,Focused,Partially Visible,Low,0.3219,0.3296,0.3141,0.3078,Open,1,110.18,11.42,0.0000,0.003777,0.014551,0.011689,0.015214,Moderate,0.0600,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0226
1708,2025-04-20 04:18:51.311,29.4,fear,Focused,Partially Visible,Low,0.3197,0.3264,0.3130,0.3078,Open,1,110.32,11.32,0.0000,0.003369,0.006346,0.005302,0.004360,Moderate,0.0633,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245
1709,2025-04-20 04:18:51.339,30.0,fear,Focused,Partially Visible,Low,0.3211,0.3299,0.3124,0.3078,Open,1,110.53,11.36,0.0000,0.000510,0.001075,0.029555,0.002426,Moderate,0.0667,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0224
1710,2025-04-20 04:18:51.373,29.9,fear,Focused,Partially Visible,Low (Fidgeting),0.3163,0.3240,0.3086,0.3078,Open,1,110.33,11.18,0.0000,0.000371,0.000406,0.007957,0.001895,Mild,0.0000,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
1711,2025-04-20 04:18:51.411,29.9,fear,Focused,Partially Visible,Low,0.3177,0.3248,0.3106,0.3078,Open,1,109.20,10.76,0.0000,0.001764,0.000490,0.105252,0.006290,Mild,0.0033,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0296
1712,2025-04-20 04:18:51.459,29.9,fear,Focused,Partially Visible,Low,0.3197,0.3255,0.3138,0.3078,Open,1,109.66,10.74,0.0000,0.001965,0.001075,0.001262,0.004639,Mild,0.0067,0.1955,0.0030,0.6132,0.0005,0.1114,0.0004,0.0759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0309
1713,2025-04-20 04:18:51.500,29.9,fear,Focused,Partially Visible,Low,0.3208,0.3292,0.3124,0.3078,Open,1,109.44,10.69,0.0000,0.001047,0.000525,0.004248,0.002740,Mild,0.0100,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0248
1714,2025-04-20 04:18:51.529,29.9,fear,Focused,Partially Visible,Moderate,0.3188,0.3261,0.3115,0.3078,Open,1,109.21,10.58,0.0000,0.004725,0.000214,0.134629,0.003543,Mild,0.0133,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0226
1715,2025-04-20 04:18:51.562,29.9,fear,Focused,Partially Visible,Moderate,0.3188,0.3261,0.3115,0.3078,Open,1,109.11,10.54,0.0000,0.012348,0.004695,0.063743,0.008334,Mild,0.0167,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
1716,2025-04-20 04:18:51.592,29.9,fear,Focused,Partially Visible,Moderate,0.3208,0.3283,0.3132,0.3076,Open,1,109.11,10.57,0.0000,0.000514,0.000996,0.014726,0.002110,Mild,0.0200,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
1717,2025-04-20 04:18:51.623,29.9,fear,Focused,Partially Visible,Moderate,0.3192,0.3263,0.3121,0.3078,Open,1,108.94,10.52,0.0000,0.001292,0.000088,0.038155,0.002641,Mild,0.0233,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
1718,2025-04-20 04:18:51.657,30.0,fear,Focused,Partially Visible,Moderate,0.3193,0.3273,0.3114,0.3078,Open,1,109.06,10.51,0.0000,0.000234,0.001474,0.013931,0.003573,Mild,0.0267,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0263
1719,2025-04-20 04:18:51.702,29.9,fear,Focused,Partially Visible,Moderate,0.3188,0.3275,0.3101,0.3078,Open,1,108.84,10.41,0.0000,0.035772,0.031856,0.058484,0.024441,Mild,0.0300,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
1720,2025-04-20 04:18:51.738,30.3,fear,Focused,Partially Visible,Moderate,0.3178,0.3252,0.3104,0.3078,Open,1,108.77,10.33,0.0000,0.014358,0.012187,0.002374,0.007984,Mild,0.0333,0.1868,0.0024,0.4367,0.0005,0.2022,0.0004,0.1711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0284
1721,2025-04-20 04:18:51.784,30.0,fear,Focused,Partially Visible,Moderate,0.3192,0.3271,0.3114,0.3078,Open,1,108.84,10.38,0.0000,0.040029,0.035344,0.064453,0.034110,Moderate,0.0367,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0276
1722,2025-04-20 04:18:51.827,29.6,fear,Focused,Partially Visible,Moderate,0.3195,0.3272,0.3118,0.3078,Open,1,108.86,10.37,0.0000,0.003580,0.000507,0.066653,0.001897,Moderate,0.0400,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0247
1723,2025-04-20 04:18:51.857,29.6,fear,Focused,Partially Visible,Moderate,0.3211,0.3305,0.3117,0.3078,Open,1,108.83,10.49,0.0000,0.019837,0.017068,0.044468,0.021426,Moderate,0.0433,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0235
1724,2025-04-20 04:18:51.911,29.2,fear,Focused,Partially Visible,Moderate,0.3210,0.3299,0.3120,0.3078,Open,1,108.53,10.35,0.0000,0.000990,0.001106,0.005975,0.001635,Moderate,0.0467,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234
1725,2025-04-20 04:18:51.952,28.9,fear,Focused,Partially Visible,Moderate,0.3182,0.3264,0.3101,0.3078,Open,1,108.71,10.25,0.0000,0.000391,0.001164,0.000740,0.001128,Moderate,0.0500,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0241
1726,2025-04-20 04:18:51.985,28.9,fear,Focused,Partially Visible,Moderate,0.3182,0.3281,0.3084,0.3078,Open,1,107.87,9.89,0.0000,0.033255,0.026920,0.084093,0.028128,Moderate,0.0533,0.1846,0.0011,0.2929,0.0003,0.2733,0.0002,0.2477,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270
1727,2025-04-20 04:18:52.030,28.9,fear,Focused,Partially Visible,Moderate,0.3156,0.3240,0.3071,0.3069,Open,1,107.93,9.84,0.0000,0.000655,0.002268,0.018699,0.002971,Mild,0.0567,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246
1728,2025-04-20 04:18:52.060,28.9,fear,Focused,Partially Visible,Moderate,0.3229,0.3339,0.3118,0.3080,Open,1,107.75,9.85,0.0000,0.005821,0.003634,0.113699,0.006598,Mild,0.0600,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0234
1729,2025-04-20 04:18:52.091,28.9,fear,Focused,Partially Visible,Moderate,0.3247,0.3351,0.3142,0.3081,Open,1,107.75,9.89,0.0000,0.003831,0.003314,0.015131,0.003237,Mild,0.0633,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0229
1730,2025-04-20 04:18:52.123,28.9,fear,Focused,Partially Visible,Moderate,0.3248,0.3354,0.3142,0.3092,Open,1,107.54,9.85,0.0000,0.046037,0.033476,0.103485,0.019937,Mild,0.0667,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0236
1731,2025-04-20 04:18:52.153,28.9,fear,Focused,Partially Visible,Moderate,0.3220,0.3309,0.3132,0.3092,Open,1,107.65,9.83,0.0000,0.008350,0.006601,0.020403,0.004067,Normal,0.0000,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0222
1732,2025-04-20 04:18:52.186,28.9,fear,Focused,Partially Visible,Moderate,0.3241,0.3337,0.3144,0.3093,Open,1,107.84,9.81,0.0000,0.004220,0.003575,0.001053,0.005325,Normal,0.0033,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0253
1733,2025-04-20 04:18:52.233,28.6,fear,Focused,Partially Visible,Moderate,0.3253,0.3349,0.3157,0.3093,Open,1,107.84,9.85,0.0000,0.007760,0.010151,0.015282,0.006655,Normal,0.0067,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0253
1734,2025-04-20 04:18:52.264,28.6,fear,Focused,Partially Visible,Moderate,0.3244,0.3341,0.3148,0.3095,Open,1,107.82,9.81,0.0000,0.001106,0.000336,0.001682,0.000357,Normal,0.0100,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0253
1735,2025-04-20 04:18:52.302,28.6,fear,Focused,Partially Visible,Moderate,0.3257,0.3368,0.3145,0.3095,Open,1,107.46,9.73,0.0000,0.001262,0.022630,0.013281,0.005941,Normal,0.0133,0.1669,0.0024,0.3428,0.0005,0.2920,0.0003,0.1951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0326
1736,2025-04-20 04:18:52.340,28.6,sad,Focused,Partially Visible,Moderate,0.3226,0.3334,0.3117,0.3093,Open,1,107.50,9.71,0.0000,0.002345,0.000899,0.011830,0.001175,Normal,0.0167,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230
1737,2025-04-20 04:18:52.373,28.6,sad,Focused,Partially Visible,Moderate,0.3204,0.3291,0.3118,0.3095,Open,1,107.67,9.66,0.0000,0.005926,0.000305,0.002866,0.000514,Normal,0.0200,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0246
1738,2025-04-20 04:18:52.403,28.6,sad,Focused,Partially Visible,Low,0.3235,0.3347,0.3123,0.3095,Open,1,107.34,9.69,0.0000,0.001175,0.001924,0.007927,0.002051,Normal,0.0233,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0232
1739,2025-04-20 04:18:52.434,28.6,sad,Focused,Partially Visible,Low,0.3219,0.3318,0.3120,0.3095,Open,1,107.36,9.57,0.0000,0.005605,0.001914,0.002337,0.000971,Normal,0.0267,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0237
1740,2025-04-20 04:18:52.464,28.6,sad,Focused,Partially Visible,Low,0.3236,0.3333,0.3138,0.3093,Open,1,107.11,9.56,0.0000,0.016474,0.001470,0.005356,0.001961,Normal,0.0300,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0231
1741,2025-04-20 04:18:52.497,28.6,sad,Focused,Partially Visible,Low,0.3239,0.3333,0.3145,0.3093,Open,1,107.18,9.46,0.0000,0.018804,0.006706,0.003564,0.000850,Normal,0.0333,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0245
1742,2025-04-20 04:18:52.531,29.0,sad,Focused,Partially Visible,Low,0.3222,0.3328,0.3115,0.3093,Open,1,106.95,9.31,0.0000,0.002567,0.004538,0.008138,0.004086,Mild,0.0367,0.2302,0.0027,0.2820,0.0007,0.3072,0.0006,0.1765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270
1743,2025-04-20 04:18:52.578,29.0,sad,Focused,Partially Visible,Low,0.3205,0.3292,0.3118,0.3147,Open,1,106.72,9.30,0.0000,0.005421,0.007391,0.004892,0.003583,Mild,0.0400,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0261
1744,2025-04-20 04:18:52.620,28.8,sad,Focused,Partially Visible,Low,0.3229,0.3325,0.3134,0.3196,Open,1,106.67,9.16,0.0000,0.002270,0.001372,0.027569,0.000190,Mild,0.0433,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0316
1745,2025-04-20 04:18:52.654,28.6,sad,Focused,Partially Visible,Low,0.3232,0.3325,0.3140,0.3312,Open,1,106.70,9.14,0.0000,0.001072,0.000099,0.005196,0.000163,Mild,0.0467,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0291
1746,2025-04-20 04:18:52.687,28.5,sad,Focused,Partially Visible,Low,0.3252,0.3342,0.3162,0.3408,Closed,1,106.49,9.16,0.0000,0.000843,0.000320,0.011866,0.002556,Mild,0.0500,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0278
1747,2025-04-20 04:18:52.732,28.2,sad,Focused,Partially Visible,Low,0.3262,0.3348,0.3176,0.3430,Closed,1,106.52,9.09,0.0000,0.000419,0.000918,0.003513,0.000324,Mild,0.0533,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0272
1748,2025-04-20 04:18:52.778,27.8,sad,Focused,Partially Visible,Low,0.3214,0.3310,0.3118,0.3435,Closed,1,106.58,9.16,0.0000,0.057195,0.030305,0.062057,0.007153,Mild,0.0567,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0262
1749,2025-04-20 04:18:52.848,27.6,sad,Focused,Partially Visible,Low,0.3175,0.3276,0.3075,0.3435,Closed,1,106.29,9.04,0.0000,0.009649,0.003079,0.003493,0.003411,Mild,0.0600,0.2018,0.0033,0.2779,0.0009,0.3403,0.0003,0.1754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0318
1750,2025-04-20 04:18:52.892,27.3,neutral,Focused,Partially Visible,Low,0.3153,0.3246,0.3060,0.3440,Closed,1,106.12,9.04,0.0000,0.007659,0.001177,0.002509,0.002437,Mild,0.0633,0.2326,0.0014,0.1324,0.0011,0.2088,0.0004,0.4234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0287
1751,2025-04-20 04:18:52.933,27.3,neutral,Focused,Partially Visible,Low,0.3154,0.3240,0.3067,0.3440,Closed,1,106.36,8.98,0.0000,0.002490,0.001125,0.038422,0.006609,Mild,0.0667,0.2326,0.0014,0.1324,0.0011,0.2088,0.0004,0.4234,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0259
